squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
0.8092821847093251,-1.3897572870426838,0.9891762206894877,-1.0011771634446436,0.8889732203478878,0.9842770331885893,-1.5691734413277922,-1.2396713501921615,-0.3805473424952074,-0.9982368484668911,-1.0041261595831104,0.0025249247644151002,0.9583859713389934,0.9919742260786156,-1.0109422154355545,-0.30718476030196,7311448.2
-0.7759916037064608,-1.320290620239611,-1.0109422154355545,-1.0011771634446436,-1.0912798828345154,1.5533434004411701,1.2117437859406435,1.5792945592027128,0.37335674468889046,1.0017662657272335,-1.0041261595831104,-0.8536233825418905,-0.28643702762852147,-0.386319053130202,0.9891762206894877,0.008925465190371745,2767015.9
0.08688292032808054,-0.9729572862242462,-1.0109422154355545,0.9988242206398381,0.9931970678838038,0.8750044214691372,-1.5691734413277922,0.16981160450527563,0.050254993038562804,1.0017662657272335,0.9958907956497982,-1.3372464936845037,-1.2485024478831936,0.6971726080256185,-1.0109422154355545,-0.9394052112866235,5239471.6
0.9086631892998664,-1.3897572870426838,-1.0109422154355545,0.9988242206398381,0.33311270015633604,-0.4562099471320315,-1.5691734413277922,0.522182343179635,-0.9190502619124201,-0.9982368484668911,0.9958907956497982,-1.3952257180641277,1.2659710447680859,1.5356343528776493,-1.0109422154355545,-1.571625662271287,7595183.7
-0.7149442707178266,-0.7992906192165637,-1.0109422154355545,-1.0011771634446436,0.57630167774014,-0.7487306929979977,-0.17871482769357433,-0.8873006115178023,-0.27284675861176483,-0.9982368484668911,0.9958907956497982,-1.4438310558674055,1.0239029712846521,-1.4430105671902955,-1.0109422154355545,-1.571625662271287,2941520.3
0.7209784580566185,0.6595093836479683,0.9891762206894877,0.9988242206398381,1.6532814356112715,-0.6716498547974117,-0.8739441345106833,-0.8873006115178023,-0.05744559084487975,-0.9982368484668911,-1.0041261595831104,0.21777713503607346,0.5139048506550248,-1.5080966387084898,-1.0109422154355545,1.2733663671596986,7059376.5
1.032540004093632,-0.34775728499658953,0.9891762206894877,0.9988242206398381,-0.7438670577147956,1.634633666690311,-0.8739441345106833,-0.8873006115178023,-1.5652537652130754,1.0017662657272335,-1.0041261595831104,-0.6987806635400202,0.9097654608530046,-1.4966108613817495,-1.0109422154355545,-0.6232949857942918,7949040.1
1.2779523793536076,0.2079760494279941,-1.0109422154355545,-1.0011771634446436,-1.5776578380021231,0.6225422490816314,-0.8739441345106833,-0.18255913416908365,1.0195602479895458,-0.9982368484668911,0.9958907956497982,1.0808690620285617,0.1252855930826178,-1.4851250840550094,0.9891762206894877,0.008925465190371745,8644331.5
-1.616397075015363,-0.17409061798890713,0.9891762206894877,-1.0011771634446436,-0.9870560352985994,0.5341787635705746,0.16889982571498013,0.522182343179635,0.15795557692200535,1.0017662657272335,-1.0041261595831104,-0.30542460831778,0.39562942443733573,-0.1412891368264122,0.9891762206894877,-0.30718476030196,362853.7
0.450930496215654,-0.8687572860196366,0.9891762206894877,0.9988242206398381,-0.9523147527866275,-0.3293060425206817,-0.8739441345106833,-0.18255913416908365,0.8041590802226607,-0.9982368484668911,0.9958907956497982,-0.12940384927305293,0.7535591399299342,0.651229498718658,0.9891762206894877,0.3250356906827035,6281751.3
0.2550339027787432,-1.2160906200350015,0.9891762206894877,0.9988242206398381,-0.25748910254718776,-0.31867896187351047,0.8641291325320891,0.8745530818539942,-0.3805473424952074,-0.9982368484668911,-1.0041261595831104,-0.34951659332503904,-0.04023103835904623,1.08003185225029,0.9891762206894877,-0.9394052112866235,5724102.2
-1.0623235135569866,0.9721093842617966,0.9891762206894877,-1.0011771634446436,-1.4039514254422634,-0.3105706373537532,-0.17871482769357433,-1.5920420888665208,1.665763751290201,-0.9982368484668911,-1.0041261595831104,1.510331939618951,-1.4543637582387634,-1.3396385712496341,-1.0109422154355545,0.3250356906827035,1949663.1
-0.8161074241248649,-1.250823953436538,0.9891762206894877,-1.0011771634446436,0.9931970678838038,-0.435438834958015,-1.2215587879192378,-0.8873006115178023,-0.05744559084487975,-0.9982368484668911,0.9958907956497982,-1.5587479616737263,0.7011455399734072,-1.0907800625035977,-1.0109422154355545,0.9572561416673669,2656261.5
0.2746025956657696,-0.5214239520042719,0.9891762206894877,0.9988242206398381,-1.2649862953943753,1.3271729016028346,1.5593584393491982,0.16981160450527563,1.2349614157564308,1.0017662657272335,-1.0041261595831104,-0.5119972939817102,0.4539050717574216,0.9192309696759281,0.9891762206894877,1.2733663671596986,5777415.7
-0.7165516990621181,1.5973093854894533,0.9891762206894877,0.9988242206398381,-0.15326525501127178,-1.5581139976127458,-0.5263294811021288,1.2269238205283535,-1.672954349096518,1.0017662657272335,0.9958907956497982,-1.126507636208864,-1.5843632791835702,-0.5394627508200707,0.9891762206894877,-0.6232949857942918,2948071.0
